filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
In_Her_Family.mp3,0.19157445430755615,0.02984987571835518,723.9050973409828,976.314223214671,976.3774293125967,0.04741921439628483,-428.0491943359375,176.89242553710938,27.626388549804688,3.7566633224487305,-1.1177964210510254,-7.293123722076416,-7.135570049285889,-16.391902923583984,-20.70775604248047,-11.552244186401367,-4.032376766204834,-3.3323044776916504,-4.135097503662109,-6.156120777130127,-7.013082504272461,-1.9281697273254395,0.8751172423362732,-0.8886786699295044,-1.4857425689697266,-0.6364360451698303
In_Paradisum_-_Requiem_-_Faure.mp3,0.19161254167556763,0.02602294273674488,987.3221954581169,1183.153958390688,1494.9659601453657,0.06007219910990712,-396.9766845703125,157.0945587158203,-10.417978286743164,-1.6273775100708008,-1.9261066913604736,-7.722081661224365,-1.8990403413772583,-7.588640213012695,-9.468689918518066,-1.6449811458587646,-0.44578665494918823,4.265748023986816,0.814053475856781,-1.4287532567977905,-4.594020366668701,-2.222885847091675,6.0044989585876465,9.170083999633789,1.9160352945327759,-2.4055159091949463
It's-too-late.mp3,0.3020452857017517,0.05869125947356224,1155.72535048515,1535.256279800461,2301.7777481315306,0.045168661111648606,-273.7821350097656,147.2240753173828,-9.37209701538086,30.699012756347656,13.667837142944336,0.9042584300041199,7.130733966827393,-2.1174044609069824,-0.6149899363517761,-0.2824687063694,-5.368084907531738,-3.21181583404541,-4.587069988250732,3.261566162109375,-1.909637689590454,0.02791484445333481,-3.3060309886932373,-0.6600133180618286,-4.11713171005249,-3.641456365585327
Jules_Massenet_-_Meditation_from_Thais_for_Violin_and_Piano.mp3,0.2556886672973633,0.014871655963361263,1209.362846987304,1663.2930070392692,2353.019104948723,0.06592514935661764,-451.88427734375,134.1992645263672,22.24207305908203,32.973445892333984,7.96478271484375,6.260656356811523,0.24952758848667145,5.474664688110352,-3.163895606994629,-3.168861150741577,-7.983814239501953,-1.8979071378707886,-6.958981990814209,-6.406713962554932,-7.730660915374756,-1.1488233804702759,-2.4161059856414795,-4.203614234924316,-0.8897478580474854,7.810822010040283
Luka_Bloom_-_Delirious.mp3,0.4479612112045288,0.03965912386775017,2809.531758969007,2956.895481892581,6490.302420695869,0.10729337993421052,-229.77224731445312,70.78162384033203,24.178224563598633,29.835689544677734,11.085772514343262,16.412790298461914,1.6080247163772583,7.2532243728637695,-5.239217758178711,1.9881391525268555,-5.256611347198486,2.2090890407562256,-3.274742841720581,-1.543060064315796,-3.887425184249878,0.8419962525367737,-8.161500930786133,0.19134412705898285,-5.089866638183594,0.7169157266616821
Morning_-_Edvard_Grieg.mp3,0.22377736866474152,0.02114252932369709,1168.7572861791596,1254.5850639931036,1829.338938237713,0.0762172261996904,-393.8154602050781,152.25048828125,-32.6456184387207,-0.9786996841430664,-13.424962043762207,-13.822793006896973,-10.899316787719727,-4.926928520202637,-14.742120742797852,-11.822249412536621,-12.15847110748291,-6.664804935455322,-7.8882832527160645,-0.8555039167404175,-0.1388060450553894,3.0870754718780518,-0.26125314831733704,-2.7444570064544678,-5.798282623291016,-1.690999984741211
Mozart_-_Clarinet_Concerto_-_II._Adagio_____(Audio_Only).mp3,0.15506422519683838,0.013307243585586548,1007.5399225436532,1237.851625667387,1737.0394963598103,0.05863229851973684,-457.5915222167969,144.49046325683594,-19.394760131835938,27.493408203125,5.045632839202881,-2.9769034385681152,-6.612277507781982,-3.916149854660034,4.297260284423828,10.562654495239258,3.737302303314209,2.1525795459747314,-2.064006805419922,-3.059361696243286,-2.1697332859039307,-0.8045471906661987,2.488621473312378,5.178309917449951,2.807121753692627,-0.7018214464187622
"Mozart_-_Eine_kleine_Nacthtmusic,_Romance_-_Best-of_Classical_Music.mp3",0.28527146577835083,0.041503969579935074,1636.4225134900446,1617.7260975541037,2963.507080078125,0.11019283330108359,-296.54791259765625,132.69239807128906,-31.847795486450195,18.77054786682129,-11.221108436584473,-5.311574935913086,-6.182995796203613,-0.48056888580322266,-1.8910670280456543,-1.7184628248214722,-8.088190078735352,1.4784539937973022,-2.150730848312378,-0.6401832699775696,-2.8004491329193115,-0.8878176808357239,-6.0003981590271,-4.4613823890686035,-5.74009895324707,2.548717737197876
Mozart_-_Piano_concerto_no_21_-_2nd_movement.mp3,0.24356165528297424,0.02729896642267704,1360.3236232679233,1805.4057741662207,2641.6340264004452,0.06684464493034056,-353.9547119140625,133.82467651367188,10.830018043518066,15.827052116394043,-3.445472002029419,9.6217622756958,1.25601065158844,6.576378345489502,-1.4022119045257568,0.42949098348617554,-8.412378311157227,-3.8731274604797363,-4.5934977531433105,-1.3687363862991333,-2.6539559364318848,2.6868677139282227,-0.901748538017273,-2.287843942642212,-8.414563179016113,-1.2290865182876587
Mozart_Clarinet_Concerto_in_A_-_2nd_mvt.mp3,0.31275689601898193,0.00888559129089117,1573.9152008436938,1992.222418699215,3215.2888909212943,0.058265331728908666,-489.4461669921875,111.99615478515625,-10.575957298278809,20.24449348449707,2.5604453086853027,-1.9040149450302124,-5.1128315925598145,-1.968484878540039,-2.485628128051758,3.2963240146636963,-0.521824061870575,1.8660188913345337,-5.3445143699646,-1.960739254951477,-5.547700881958008,-2.163656234741211,-0.1384543776512146,3.483914613723755,-0.8721000552177429,1.6058769226074219
